FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
170704;0000;23;;;
170705;0000;45;;;
170706;0000;48;;;
170707;0000;53;;;
170708;0000;60;;;
170709;0000;61;;;
170710;0000;79;;;
170711;0000;61;;;
170712;0000;39;;;
170713;0000;27;;;
170714;0000;20;;;
170715;0000;9;;;
170716;0000;23;;;
170717;0000;50;;;
170718;0000;48;;;
170719;0000;55;;;
170720;0000;47;;;
170721;0000;38;;;
170722;0000;32;;;
170723;0000;38;;;
170724;0000;46;;;
170725;0000;46;;;
170726;0000;59;;;
170727;0000;55;;;
170728;0000;49;;;
170729;0000;58;;;
170730;0000;59;;;
170731;0000;70;;;
170801;0000;40;;;
170802;0000;46;;;
170803;0000;37;;;
170804;0000;52;;;
170805;0000;57;;;
170806;0000;74;;;
170807;0000;44;;;
170808;0000;43;;;
170809;0000;30;;;
170810;0000;12;;;
170811;0000;11;;;
170812;0000;22;;;
170813;0000;32;;;
170814;0000;25;;;
170815;0000;34;;;
170816;0000;42;;;
170817;0000;38;;;
170818;0000;28;;;
170819;0000;24;;;
170820;0000;35;;;
170821;0000;34;;;
170822;0000;34;;;
170823;0000;22;;;
170824;0000;19;;;
170825;0000;19;;;
170826;0000;32;;;
170827;0000;28;;;
170828;0000;10;;;
170829;0000;12;;;
170830;0000;34;;;
170831;0000;41;;;
170901;0000;25;;;
170902;0000;18;;;
170903;0000;11;;;
170904;0000;19;;;
170905;0000;26;;;
170906;0000;30;;;
170907;0000;31;;;
170908;0000;20;;;
170909;0000;32;;;
170910;0000;13;;;
170911;0000;31;;;
170912;0000;38;;;
170913;0000;16;;;
170914;0000;26;;;
170915;0000;33;;;
170916;0000;30;;;
170917;0000;37;;;
170918;0000;38;;;
170919;0000;12;;;
170920;0000;15;;;
170921;0000;;;;
170922;0000;;;;
170923;0000;;;;
170924;0000;;;;
170925;0000;;;;
170926;0000;;;;
170927;0000;37;;;
170928;0000;35;;;
170929;0000;34;;;
170930;0000;16;;;
171001;0000;15;;;
171002;0000;20;;;
171003;0000;22;;;
171004;0000;13;;;
171005;0000;9;;;
171006;0000;22;;;
171007;0000;17;;;
171008;0000;10;;;
171009;0000;15;;;
171010;0000;10;;;
171011;0000;11;;;
171012;0000;9;;;
171013;0000;20;;;
171014;0000;24;;;
171015;0000;24;;;
171016;0000;18;;;
171017;0000;20;;;
171018;0000;20;;;
171019;0000;22;;;
171020;0000;21;;;
171021;0000;25;;;
171022;0000;20;;;
171023;0000;15;;;
171024;0000;12;;;
171025;0000;16;;;
171026;0000;16;;;
171027;0000;26;;;
171028;0000;10;;;
171029;0000;12;;;
171030;0000;16;;;
171031;0000;15;;;
171101;0000;11;;;
171102;0000;11;;;
171103;0000;17;;;
171104;0000;16;;;
171105;0000;16;;;
171106;0000;14;;;
171107;0000;22;;;
171108;0000;15;;;
171109;0000;11;;;
171110;0000;23;;;
171111;0000;30;;;
171112;0000;23;;;
171113;0000;25;;;
171114;0000;18;;;
171115;0000;12;;;
171116;0000;15;;;
171117;0000;13;;;
171118;0000;23;;;
171119;0000;17;;;
171120;0000;19;;;
171121;0000;18;;;
171122;0000;28;;;
171123;0000;28;;;
171124;0000;18;;;
171125;0000;23;;;
171126;0000;20;;;
171127;0000;22;;;
171128;0000;18;;;
171129;0000;17;;;
171130;0000;19;;;
171201;0000;20;;;
171202;0000;18;;;
171203;0000;13;;;
171204;0000;17;;;
171205;0000;24;;;
171206;0000;26;;;
171207;0000;21;;;
171208;0000;21;;;
171209;0000;18;;;
171210;0000;21;;;
171211;0000;22;;;
171212;0000;18;;;
171213;0000;13;;;
171214;0000;16;;;
171215;0000;14;;;
171216;0000;11;;;
171217;0000;12;;;
171218;0000;19;;;
171219;0000;21;;;
171220;0000;18;;;
171221;0000;15;;;
171222;0000;15;;;
171223;0000;13;;;
171224;0000;13;;;
171225;0000;13;;;
171226;0000;10;;;
171227;0000;11;;;
171228;0000;13;;;
171229;0000;12;;;
171230;0000;10;;;
171231;0000;11;;;
180101;0000;12;;;
180102;0000;15;;;
180103;0000;12;;;
180104;0000;9;;;
180105;0000;10;;;
180106;0000;13;;;
180107;0000;20;;;
180108;0000;14;;;
180109;0000;14;;;
180110;0000;19;;;
180111;0000;19;;;
180112;0000;17;;;
180113;0000;16;;;
180114;0000;15;;;
180115;0000;15;;;
180116;0000;13;;;
180117;0000;15;;;
180118;0000;13;;;
180119;0000;19;;;
180120;0000;17;;;
180121;0000;14;;;
180122;0000;17;;;
180123;0000;19;;;
180124;0000;21;;;
180125;0000;19;;;
180126;0000;17;;;
180127;0000;17;;;
180128;0000;13;;;
180129;0000;16;;;
180130;0000;18;;;
180131;0000;19;;;
180201;0000;19;;;
180202;0000;23;;;
180203;0000;21;;;
180204;0000;18;;;
180205;0000;18;;;
180206;0000;18;;;
180207;0000;15;;;
180208;0000;18;;;
180209;0000;13;;;
180210;0000;12;;;
180211;0000;15;;;
180212;0000;23;;;
180213;0000;31;;;
180214;0000;20;;;
180215;0000;;;;
180216;0000;22;;;
180217;0000;17;;;
180218;0000;9;;;
180219;0000;11;;;
180220;0000;12;;;
180221;0000;11;;;
180222;0000;14;;;
180223;0000;17;;;
180224;0000;12;;;
180225;0000;12;;;
180226;0000;14;;;
180227;0000;16;;;
180228;0000;15;;;
180301;0000;19;;;
180302;0000;;;13;
180303;0000;;;;
180304;0000;;;;
180305;0000;;;;
180306;0000;;;;
180307;0000;;;;
180308;0000;;;22;
180309;0000;25;;;
180310;0000;14;;;
180311;0000;12;;;
180312;0000;14;;;
180313;0000;16;;;
180314;0000;17;;;
180315;0000;23;;;
180316;0000;16;;;
180317;0000;10;;;
180318;0000;7;;;
180319;0000;16;;;
180320;0000;19;;;
180321;0000;20;;;
180322;0000;13;;;
180323;0000;10;;;
180324;0000;17;;;
180325;0000;17;;;
180326;0000;19;;;
180327;0000;27;;;
180328;0000;29;;;
180329;0000;28;;;
180330;0000;21;;;
180331;0000;14;;;
180401;0000;15;;;
180402;0000;20;;;
180403;0000;23;;;
180404;0000;26;;;
180405;0000;25;;;
180406;0000;18;;;
180407;0000;19;;;
180408;0000;19;;;
180409;0000;17;;;
180410;0000;21;;;
180411;0000;10;;;
180412;0000;20;;;
180413;0000;23;;;
180414;0000;29;;;
180415;0000;32;;;
180416;0000;31;;;
180417;0000;31;;;
180418;0000;26;;;
180419;0000;;;;
180420;0000;37;;;
180421;0000;34;;;
180422;0000;25;;;
180423;0000;28;;;
180424;0000;33;;;
180425;0000;31;;;
180426;0000;22;;;
180427;0000;32;;;
180428;0000;34;;;
180429;0000;27;;;
180430;0000;44;;;
180501;0000;43;;;
180502;0000;27;;;
180503;0000;32;;;
180504;0000;40;;;
180505;0000;30;;;
180506;0000;18;;;
180507;0000;15;;;
180508;0000;22;;;
180509;0000;23;;;
180510;0000;23;;;
180511;0000;44;;;
180512;0000;38;;;
180513;0000;41;;;
180514;0000;44;;;
180515;0000;51;;;
180516;0000;46;;;
180517;0000;32;;;
180518;0000;34;;;
180519;0000;45;;;
180520;0000;33;;;
180521;0000;26;;;
180522;0000;36;;;
180523;0000;50;;;
180524;0000;56;;;
180525;0000;52;;;
180526;0000;57;;;
180527;0000;65;;;
180528;0000;42;;;
180529;0000;16;;;
180530;0000;22;;;
180531;0000;19;;;
180601;0000;38;;;
180602;0000;50;;;
180603;0000;33;;;
180604;0000;56;;;
180605;0000;57;;;
180606;0000;36;;;
180607;0000;46;;;
180608;0000;55;;;
180609;0000;36;;;
180610;0000;5;;;
180611;0000;9;;;
180612;0000;27;;;
180613;0000;46;;;
180614;0000;57;;;
180615;0000;69;;;
180616;0000;62;;;
180617;0000;50;;;
180618;0000;46;;;
180619;0000;56;;;
180620;0000;63;;;
180621;0000;48;;;
180622;0000;52;;;
180623;0000;74;;;
180624;0000;61;;;
180625;0000;58;;;
180626;0000;73;;;
180627;0000;68;;;
180628;0000;47;;;
180629;0000;60;;;
180630;0000;56;;;
180701;0000;45;;;
180702;0000;24;;;
180703;0000;28;;;
180704;0000;27;;;
180705;0000;15;;;
180706;0000;17;;;
180707;0000;33;;;
180708;0000;48;;;
180709;0000;46;;;
180710;0000;37;;;
180711;0000;56;;;
180712;0000;69;;;
180713;0000;60;;;
180714;0000;38;;;
180715;0000;35;;;
180716;0000;49;;;
180717;0000;22;;;
180718;0000;14;;;
180719;0000;27;;;
180720;0000;39;;;
180721;0000;43;;;
180722;0000;29;;;
180723;0000;41;;;
180724;0000;46;;;
180725;0000;71;;;
180726;0000;65;;;
180727;0000;34;;;
180728;0000;41;;;
180729;0000;35;;;
180730;0000;46;;;
180731;0000;48;;;
180801;0000;60;;;
180802;0000;58;;;
180803;0000;62;;;
180804;0000;;;;
180805;0000;62;;;
180806;0000;59;;;
180807;0000;15;;;
180808;0000;35;;;
180809;0000;32;;;
180810;0000;55;;;
180811;0000;47;;;
180812;0000;36;;;
180813;0000;19;;;
180814;0000;30;;;
180815;0000;37;;;
180816;0000;42;;;
180817;0000;40;;;
180818;0000;25;;;
180819;0000;31;;;
180820;0000;33;;;
180821;0000;38;;;
180822;0000;55;;;
180823;0000;31;;;
180824;0000;24;;;
180825;0000;35;;;
180826;0000;33;;;
180827;0000;32;;;
180828;0000;38;;;
180829;0000;43;;;
180830;0000;35;;;
180831;0000;28;;;
180901;0000;27;;;
180902;0000;33;;;
180903;0000;31;;;
180904;0000;29;;;
180905;0000;33;;;
180906;0000;45;;;
180907;0000;38;;;
180908;0000;35;;;
180909;0000;34;;;
180910;0000;30;;;
180911;0000;23;;;
180912;0000;34;;;
180913;0000;27;;;
180914;0000;32;;;
180915;0000;21;;;
180916;0000;21;;;
180917;0000;31;;;
180918;0000;11;;;
180919;0000;22;;;
180920;0000;44;;;
180921;0000;29;;;
180922;0000;13;;;
180923;0000;10;;;
180924;0000;21;;;
180925;0000;35;;;
180926;0000;27;;;
180927;0000;26;;;
180928;0000;22;;;
180929;0000;9;;;
180930;0000;11;;;
181001;0000;14;;;
181002;0000;22;;;
181003;0000;25;;;
181004;0000;;;;
181005;0000;;;;
181006;0000;;;;
181007;0000;;;;
181008;0000;;;;
181009;0000;18;;;
181010;0000;34;;;
181011;0000;20;;;
181012;0000;19;;;
181013;0000;21;;;
181014;0000;18;;;
181015;0000;16;;;
181016;0000;16;;;
181017;0000;14;;;
181018;0000;13;;;
181019;0000;15;;;
181020;0000;13;;;
181021;0000;13;;;
181022;0000;13;;;
181023;0000;16;;;
181024;0000;15;;;
181025;0000;14;;;
181026;0000;17;;;
181027;0000;14;;;
181028;0000;13;;;
181029;0000;10;;;
181030;0000;8;;;
181031;0000;11;;;
181101;0000;19;;;
181102;0000;8;;;
181103;0000;13;;;
181104;0000;9;;;
181105;0000;12;;;
181106;0000;16;;;
181107;0000;20;;;
181108;0000;21;;;
181109;0000;11;;;
181110;0000;16;;;
181111;0000;7;;;
181112;0000;10;;;
181113;0000;11;;;
181114;0000;20;;;
181115;0000;14;;;
181116;0000;20;;;
181117;0000;;;;
181118;0000;14;;;
181119;0000;19;;;
181120;0000;17;;;
181121;0000;14;;;
181122;0000;12;;;
181123;0000;14;;;
181124;0000;15;;;
181125;0000;13;;;
181126;0000;13;;;
181127;0000;19;;;
181128;0000;20;;;
181129;0000;22;;;
181130;0000;20;;;
181201;0000;17;;;
181202;0000;14;;;
181203;0000;21;;;
181204;0000;15;;;
181205;0000;18;;;
181206;0000;25;;;
181207;0000;26;;;
181208;0000;16;;;
181209;0000;11;;;
181210;0000;12;;;
181211;0000;16;;;
181212;0000;22;;;
181213;0000;14;;;
181214;0000;18;;;
181215;0000;16;;;
181216;0000;23;;;
181217;0000;22;;;
181218;0000;23;;;
181219;0000;24;;;
181220;0000;20;;;
181221;0000;22;;;
181222;0000;22;;;
181223;0000;20;;;
181224;0000;30;;;
181225;0000;21;;;
181226;0000;23;;;
181227;0000;23;;;
181228;0000;26;;;
181229;0000;21;;;
181230;0000;24;;;
181231;0000;31;;;
190101;0000;28;;;
190102;0000;27;;;
190103;0000;29;;;
190104;0000;36;;;
190105;0000;28;;;
190106;0000;13;;;
190107;0000;13;;;
190108;0000;10;;;
190109;0000;10;;;
190110;0000;11;;;
190111;0000;15;;;
190112;0000;10;;;
190113;0000;7;;;
190114;0000;11;;;
190115;0000;21;;;
190116;0000;22;;;
190117;0000;16;;;
190118;0000;29;;;
190119;0000;21;;;
190120;0000;;;;
190121;0000;;;;
190122;0000;22;;;
190123;0000;33;;;
190124;0000;27;;;
190125;0000;25;;;
190126;0000;25;;;
190127;0000;19;;;
190128;0000;22;;;
190129;0000;20;;;
190130;0000;18;;;
190131;0000;20;;;
190201;0000;19;;;
190202;0000;22;;;
190203;0000;21;;;
190204;0000;22;;;
190205;0000;23;;;
190206;0000;37;;;
190207;0000;25;;;
190208;0000;20;;;
190209;0000;17;;;
190210;0000;24;;;
190211;0000;23;;;
190212;0000;17;;;
190213;0000;17;;;
190214;0000;26;;;
190215;0000;39;;;
190216;0000;19;;;
190217;0000;19;;;
190218;0000;20;;;
190219;0000;20;;;
190220;0000;18;;;
190221;0000;16;;;
190222;0000;11;;;
190223;0000;;;;
190224;0000;10;;;
190225;0000;13;;;
190226;0000;15;;;
190227;0000;23;;;
190228;0000;20;;;
190301;0000;17;;;
190302;0000;19;;;
190303;0000;14;;;
190304;0000;11;;;
190305;0000;15;;;
190306;0000;16;;;
190307;0000;13;;;
190308;0000;12;;;
190309;0000;16;;;
190310;0000;11;;;
190311;0000;14;;;
190312;0000;16;;;
190313;0000;21;;;
190314;0000;20;;;
190315;0000;16;;;
190316;0000;18;;;
190317;0000;19;;;
190318;0000;15;;;
190319;0000;15;;;
190320;0000;26;;;
190321;0000;;;;
190322;0000;;;;
190323;0000;;;;
190324;0000;;;;
190325;0000;;;;
190326;0000;;;;
190327;0000;22;;;
190328;0000;27;;;
190329;0000;28;;;
190330;0000;44;;;
190331;0000;20;;;
190401;0000;24;;;
190402;0000;31;;;
190403;0000;30;;;
190404;0000;27;;;
190405;0000;26;;;
190406;0000;26;;;
190407;0000;;;;
190408;0000;29;;;
190409;0000;24;;;
190410;0000;30;;;
190411;0000;39;;;
190412;0000;38;;;
190413;0000;52;;;
190414;0000;48;;;
190415;0000;36;;;
190416;0000;28;;;
190417;0000;29;;;
190418;0000;29;;;
190419;0000;19;;;
190420;0000;25;;;
190421;0000;21;;;
190422;0000;24;;;
190423;0000;31;;;
190424;0000;30;;;
190425;0000;29;;;
190426;0000;29;;;
190427;0000;37;;;
190428;0000;37;;;
190429;0000;26;;;
190430;0000;28;;;
190501;0000;30;;;
190502;0000;28;;;
190503;0000;25;;;
190504;0000;16;;;
190505;0000;30;;;
190506;0000;36;;;
190507;0000;31;;;
190508;0000;38;;;
190509;0000;18;;;
190510;0000;32;;;
190511;0000;39;;;
190512;0000;42;;;
190513;0000;37;;;
190514;0000;46;;;
190515;0000;46;;;
190516;0000;48;;;
190517;0000;22;;;
190518;0000;17;;;
190519;0000;30;;;
190520;0000;18;;;
190521;0000;16;;;
190522;0000;30;;;
190523;0000;39;;;
190524;0000;52;;;
190525;0000;40;;;
190526;0000;27;;;
190527;0000;26;;;
190528;0000;30;;;
190529;0000;12;;;
190530;0000;11;;;
190531;0000;16;;;
190601;0000;35;;;
190602;0000;33;;;
190603;0000;36;;;
190604;0000;49;;;
190605;0000;46;;;
190606;0000;14;;;
190607;0000;23;;;
190608;0000;48;;;
190609;0000;44;;;
190610;0000;55;;;
190611;0000;42;;;
190612;0000;23;;;
190613;0000;9;;;
190614;0000;15;;;
190615;0000;15;;;
190616;0000;30;;;
190617;0000;33;;;
190618;0000;30;;;
190619;0000;51;;;
190620;0000;37;;;
190621;0000;60;;;
190622;0000;90;;;
190623;0000;68;;;
190624;0000;28;;;
190625;0000;28;;;
190626;0000;42;;;
190627;0000;58;;;
190628;0000;50;;;
190629;0000;13;;;
190630;0000;29;;;
190701;0000;43;;;
190702;0000;53;;;
190703;0000;51;;;
190704;0000;50;;;
190705;0000;81;;;
190706;0000;49;;;
190707;0000;47;;;
190708;0000;57;;;
190709;0000;50;;;
190710;0000;70;;;
190711;0000;66;;;
190712;0000;53;;;
190713;0000;64;;;
190714;0000;73;;;
190715;0000;77;;;
190716;0000;69;;;
190717;0000;65;;;
190718;0000;59;;;
190719;0000;;;72;
190720;0000;62;;;
190721;0000;14;;;
190722;0000;16;;;
190723;0000;33;;;
190724;0000;41;;;
190725;0000;39;;;
190726;0000;55;;;
190727;0000;61;;;
190728;0000;60;;;
190729;0000;36;;;
190730;0000;41;;;
190731;0000;21;;;
190801;0000;16;;;
190802;0000;35;;;
190803;0000;49;;;
190804;0000;47;;;
190805;0000;39;;;
190806;0000;29;;;
190807;0000;19;;;
190808;0000;24;;;
190809;0000;40;;;
190810;0000;50;;;
190811;0000;24;;;
190812;0000;27;;;
190813;0000;67;;;
190814;0000;34;;;
190815;0000;36;;;
190816;0000;37;;;
190817;0000;25;;;
190818;0000;35;;;
190819;0000;47;;;
190820;0000;40;;;
190821;0000;39;;;
190822;0000;52;;;
190823;0000;33;;;
190824;0000;37;;;
190825;0000;26;;;
190826;0000;31;;;
190827;0000;35;;;
190828;0000;25;;;
190829;0000;13;;;
190830;0000;21;;;
190831;0000;25;;;
190901;0000;27;;;
190902;0000;22;;;
190903;0000;27;;;
190904;0000;31;;;
190905;0000;14;;;
190906;0000;13;;;
190907;0000;12;;;
190908;0000;14;;;
190909;0000;8;;;
190910;0000;20;;;
190911;0000;;;;
190912;0000;25;;;
190913;0000;26;;;
190914;0000;24;;;
190915;0000;10;;;
190916;0000;13;;;
190917;0000;18;;;
190918;0000;19;;;
190919;0000;12;;;
190920;0000;12;;;
190921;0000;19;;;
190922;0000;22;;;
190923;0000;20;;;
190924;0000;23;;;
190925;0000;33;;;
190926;0000;31;;;
190927;0000;18;;;
190928;0000;23;;;
190929;0000;17;;;
190930;0000;10;;;
191001;0000;6;;;
191002;0000;11;;;
191003;0000;10;;;
191004;0000;15;;;
191005;0000;21;;;
191006;0000;17;;;
191007;0000;14;;;
191008;0000;17;;;
191009;0000;22;;;
191010;0000;23;;;
191011;0000;23;;;
191012;0000;35;;;
191013;0000;34;;;
191014;0000;11;;;
191015;0000;13;;;
191016;0000;12;;;
191017;0000;14;;;
191018;0000;19;;;
191019;0000;23;;;
191020;0000;15;;;
191021;0000;28;;;
191022;0000;25;;;
191023;0000;21;;;
191024;0000;18;;;
191025;0000;24;;;
191026;0000;14;;;
191027;0000;8;;;
191028;0000;7;;;
191029;0000;9;;;
191030;0000;12;;;
191031;0000;10;;;
191101;0000;7;;;
191102;0000;12;;;
191103;0000;12;;;
191104;0000;11;;;
191105;0000;14;;;
191106;0000;15;;;
191107;0000;14;;;
191108;0000;20;;;
191109;0000;20;;;
191110;0000;15;;;
191111;0000;17;;;
191112;0000;16;;;
191113;0000;17;;;
191114;0000;17;;;
191115;0000;22;;;
191116;0000;8;;;
191117;0000;8;;;
191118;0000;16;;;
191119;0000;21;;;
191120;0000;21;;;
191121;0000;17;;;
191122;0000;16;;;
191123;0000;11;;;
191124;0000;9;;;
191125;0000;8;;;
191126;0000;12;;;
191127;0000;14;;;
191128;0000;12;;;
191129;0000;9;;;
191130;0000;13;;;
191201;0000;15;;;
191202;0000;17;;;
191203;0000;12;;;
191204;0000;12;;;
191205;0000;15;;;
191206;0000;19;;;
191207;0000;12;;;
191208;0000;12;;;
191209;0000;15;;;
191210;0000;17;;;
191211;0000;13;;;
191212;0000;15;;;
191213;0000;15;;;
191214;0000;12;;;
191215;0000;11;;;
191216;0000;12;;;
191217;0000;17;;;
191218;0000;13;;;
191219;0000;9;;;
191220;0000;12;;;
191221;0000;15;;;
191222;0000;17;;;
191223;0000;14;;;
191224;0000;9;;;
191225;0000;8;;;
191226;0000;12;;;
191227;0000;16;;;
191228;0000;15;;;
191229;0000;13;;;
191230;0000;16;;;
